u_1,u_2,u_3
-0.018974248144422647,0.020097344260229737,0.3387447504441692
-0.09434888560966712,0.10509625266505766,0.3926180332738321
-0.022028079422371137,0.016193395112621807,0.32135987422541507
-0.07165497362564888,0.08855746775373083,0.3851428381110345
0.09423926053868278,-0.03423857585142818,-0.13760604549369407
0.5764469454520221,0.1680967615383384,-0.25200421375180015
0.5400324158863437,-0.15015315585861636,-0.2396038020616896
0.09467146069995133,0.03135152802130286,-0.13632215734168293
0.3532471755190632,-0.2599836341301873,-0.10417113324549197
0.22044022653476064,-0.23746975867135311,0.04733813967183721
0.25233402802187627,-0.36096178502831217,-0.07258089281027387
0.11971834691556066,-0.09123674867189639,0.020171826172594182
0.06404912764025028,-0.2766980553048796,-0.1389353207837261
-0.031098229117533557,-0.0920293474654885,-0.1426671204270557
0.02960295285160159,-0.09595057344354578,-0.14413861456869342
-0.11166420341694912,-0.46735886737870097,-0.23806263084263402
-0.13256768160225194,0.10291613354035961,-0.05090920848031639
-0.1768115579529514,0.2746077199051954,0.05479451158332397
-0.27076492376128586,0.42894663901902796,-0.08530734959553085
-0.13916646394180718,0.09588643509015898,0.02584394042697608
-0.23732204242946997,-0.057383855838517475,0.3971020323030371
-0.1375088957243885,0.03718108760899436,0.10658035299444049
-0.1364945620281494,-0.03419590080307163,0.10494603198086276
-0.22598226989894266,0.05542634468572455,0.3772310647316224
0.030316716147448027,0.15689833269120806,0.12345280448023764
-0.04929213440427486,0.15909010522724,0.237228869828462
0.022397640056868395,0.08055007025734007,0.14930417043216934
-0.07042369183414496,0.22213433552657363,0.18497608724881517
0.22947626730252219,0.06937427670291595,0.1928955065383235
0.1863698459785445,-0.03696232664886587,0.3001207014393429
0.2280884904353705,-0.07020523610212508,0.19559122070304077
0.1835450987724987,0.037798983537002624,0.29483894482176176
0.36638812906840845,0.2667181550782783,-0.10642520917074802
0.1898483119629015,0.21575042750517937,0.03679829497657349
0.12241152405331837,0.09406748248233218,0.022012674741525243
0.245155883587554,0.3598112971805299,-0.06974019420739727
-0.19530152410718216,-0.3047582524180079,0.06940747244804113
-0.1461107155023512,-0.1123390752993656,-0.05408743821472955
